step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
49775,2023-07-03 16:29:33.671266262,1,192.07,190.0,-0.27066148204301577,0.25398218204301576,0.0,0.0166793
49776,2023-07-03 16:29:33.671275598,2,192.07,92.0,-0.27087128204301575,0.25398218204301576,0.0,0.0168891
49781,2023-07-03 16:29:34.786313161,2,192.08,235.0,-0.2351216341967255,0.21848373419672548,0.0,0.0166379
49782,2023-07-03 16:29:34.786339189,1,192.08,143.0,-0.27045208204301574,0.25398218204301576,0.0,0.0164699
49784,2023-07-03 16:29:36.594106063,1,192.08,75.0,-0.27062568204301574,0.25398218204301576,0.0,0.0166435
49785,2023-07-03 16:29:36.594158958,2,192.08,106.0,-0.16671368524522118,0.15025788524522118,0.0,0.0164558
49787,2023-07-03 16:29:36.594204386,2,192.08,180.0,-0.36253564556366813,0.33598684556367725,0.009999999999990905,0.0165488
49794,2023-07-03 16:29:48.451298639,1,192.08,176.0,-0.10688831803553561,0.08031621803554471,0.009999999999990905,0.0165721
49795,2023-07-03 16:29:48.451298639,2,192.08,176.0,-0.26752075410662507,0.24094865410663419,0.009999999999990905,0.0165721
49796,2023-07-03 16:29:49.556132158,1,192.09,203.0,-0.27115348204301576,0.25398218204301576,0.0,0.0171713
49800,2023-07-03 16:29:49.556132158,2,192.09,138.0,-0.27115348204301576,0.25398218204301576,0.0,0.0171713
49801,2023-07-03 16:29:49.556132158,2,192.09,65.0,-0.24268232786779806,0.21551102786780715,0.009999999999990905,0.0171713
49803,2023-07-03 16:29:49.556182051,1,192.09,65.0,-0.1610570382254618,0.1343947382254709,0.009999999999990905,0.0166623
49805,2023-07-03 16:29:50.224414936,2,192.1,65.0,-0.27106198204301574,0.25398218204301576,0.0,0.0170798
49814,2023-07-03 16:29:54.454344746,1,192.12,190.0,-0.05299830464463453,0.03591850464463453,0.0,0.0170798
49815,2023-07-03 16:29:54.454344746,2,192.12,190.0,-0.0973960180355447,0.08031621803554471,0.0,0.0170798
49816,2023-07-03 16:29:54.454344746,1,192.12,223.0,-0.042478018204301575,0.025398218204301576,0.0,0.0170798
49817,2023-07-03 16:29:54.454344746,1,192.12,151.0,-0.27106198204301574,0.25398218204301576,0.0,0.0170798
49818,2023-07-03 16:29:54.474421200,2,192.12,147.0,-0.28071088204300665,0.25398218204301576,0.009999999999990905,0.0167287
49819,2023-07-03 16:29:54.474421200,2,192.12,70.0,-0.28071088204300665,0.25398218204301576,0.009999999999990905,0.0167287
49820,2023-07-03 16:29:54.474421200,1,192.12,198.0,-0.05212691820429248,0.025398218204301576,0.009999999999990905,0.0167287
49822,2023-07-03 16:29:54.474741240,1,192.12,215.0,-0.09361416911272635,0.06719736911273545,0.009999999999990905,0.0164168
49823,2023-07-03 16:29:54.476033791,2,192.12,217.0,-0.1987594968449835,0.1722590968449926,0.009999999999990905,0.0165004
49824,2023-07-03 16:29:57.836400306,2,192.125,87.0,-0.04682201820429703,0.025398218204301576,0.0049999999999954525,0.0164238
49825,2023-07-03 16:29:58.431066129,2,192.12,174.0,-0.22215991576340102,0.19508741576341013,0.009999999999990905,0.0170725
49826,2023-07-03 16:29:58.431066129,1,192.12,60.0,-0.28105468204300665,0.25398218204301576,0.009999999999990905,0.0170725
49827,2023-07-03 16:29:58.431066129,1,192.12,113.0,-0.28105468204300665,0.25398218204301576,0.009999999999990905,0.0170725
49830,2023-07-03 16:29:58.431066129,1,192.12,155.0,-0.14346175743820824,0.11638925743821735,0.009999999999990905,0.0170725
49831,2023-07-03 16:29:58.650005253,1,192.115,204.0,-0.2754296820430112,0.25398218204301576,0.0049999999999954525,0.0164475
49832,2023-07-03 16:29:59.256884002,1,192.115,205.0,-0.09765435461290017,0.07619465461290473,0.0049999999999954525,0.0164597
49835,2023-07-03 16:30:00.452180631,1,192.115,126.0,-0.12625203635881616,0.10471953635882071,0.0049999999999954525,0.0165325
49836,2023-07-03 16:30:02.495065995,1,192.12,173.0,-0.3757608464463452,0.35918504644634525,0.0,0.0165758
49837,2023-07-03 16:30:02.495065995,2,192.12,227.0,-0.09689201803554472,0.08031621803554471,0.0,0.0165758
49838,2023-07-03 16:30:02.495065995,2,192.12,197.0,-0.25752445410663416,0.24094865410663419,0.0,0.0165758
49839,2023-07-03 16:30:02.495338317,1,192.12,87.0,-0.2704034820430158,0.25398218204301576,0.0,0.0164213
49842,2023-07-03 16:30:04.395495711,1,192.12,109.0,-0.060618204351571114,0.04399100435157111,0.0,0.0166272
49843,2023-07-03 16:30:04.395530441,1,192.12,71.0,-0.26668783951315544,0.25014343951315543,0.0,0.0165444
49845,2023-07-03 16:30:04.653293435,1,192.13,220.0,-0.2995269883945821,0.2828225883945821,0.0,0.0167044
49846,2023-07-03 16:30:04.653293435,2,192.13,249.0,-0.27068658204301577,0.25398218204301576,0.0,0.0167044
49847,2023-07-03 16:30:04.653293435,2,192.13,99.0,-0.2381209329970913,0.2214165329970913,0.0,0.0167044
49848,2023-07-03 16:30:04.653341711,1,192.13,91.0,-0.1408609499528114,0.12442534995281139,0.0,0.0164356
49849,2023-07-03 16:30:07.038046319,2,192.135,160.0,-0.2754636820430112,0.25398218204301576,0.0049999999999954525,0.0164815
49850,2023-07-03 16:30:09.638376371,2,192.135,94.0,-0.2754444820430112,0.25398218204301576,0.0049999999999954525,0.0164623
49851,2023-07-03 16:30:10.001872520,2,192.13,191.0,-0.28073798204300665,0.25398218204301576,0.009999999999990905,0.0167558
49852,2023-07-03 16:30:10.001872520,2,192.13,239.0,-0.28073798204300665,0.25398218204301576,0.009999999999990905,0.0167558
49853,2023-07-03 16:30:10.001872520,1,192.13,195.0,-0.28073798204300665,0.25398218204301576,0.009999999999990905,0.0167558
49854,2023-07-03 16:30:10.001872520,2,192.13,57.0,-0.28073798204300665,0.25398218204301576,0.009999999999990905,0.0167558
49856,2023-07-03 16:30:10.001872520,1,192.13,173.0,-0.28104918204300666,0.25398218204301576,0.009999999999990905,0.017067
49857,2023-07-03 16:30:10.001872520,2,192.13,212.0,-0.28104918204300666,0.25398218204301576,0.009999999999990905,0.017067
49858,2023-07-03 16:30:10.001872520,1,192.13,225.0,-0.3453057619518792,0.31823876195188827,0.009999999999990905,0.017067
49860,2023-07-03 16:30:14.902293073,2,192.12,226.0,-0.2806349820430067,0.25398218204301576,0.009999999999990905,0.0166528
49861,2023-07-03 16:30:14.902293073,1,192.12,228.0,-0.17032681857852902,0.14367401857853812,0.009999999999990905,0.0166528
49863,2023-07-03 16:30:14.902322290,2,192.12,153.0,-0.17014871857852903,0.14367401857853812,0.009999999999990905,0.0164747
49866,2023-07-03 16:30:14.915525283,1,192.11,109.0,-0.14054108482437283,0.11358428482438193,0.009999999999990905,0.0169568
49868,2023-07-03 16:30:14.915525283,2,192.11,225.0,-0.0891694749763966,0.062212674976405695,0.009999999999990905,0.0169568
49869,2023-07-03 16:30:19.891831744,2,192.105,182.0,-0.27174549990564667,0.24885069990562278,0.005000000000023874,0.0178948
49871,2023-07-03 16:30:19.891831744,1,192.11,155.0,-0.11626167612860205,0.09836687612860205,0.0,0.0178948
49872,2023-07-03 16:30:20.336211008,2,192.1,85.0,-0.0519206182043209,0.025398218204301576,0.010000000000019327,0.0165224
49874,2023-07-03 16:30:20.437081258,2,192.09,70.0,-0.2804435820430067,0.25398218204301576,0.009999999999990905,0.0164614
49875,2023-07-03 16:30:20.916133385,2,192.08,125.0,-0.04184741820430157,0.025398218204301576,0.0,0.0164492
49876,2023-07-03 16:30:21.062877640,1,192.08,143.0,-0.2692172803817272,0.25270908038172724,0.0,0.0165082
49877,2023-07-03 16:30:21.062877640,2,192.08,143.0,-0.2704903820430158,0.25398218204301576,0.0,0.0165082
49882,2023-07-03 16:30:31.137188956,1,192.07,234.0,-0.09866250928928838,0.07183700928926906,0.010000000000019327,0.0168255
49883,2023-07-03 16:30:31.137188956,2,192.07,88.0,-0.2808076820430351,0.25398218204301576,0.010000000000019327,0.0168255
49884,2023-07-03 16:30:31.137188956,1,192.07,68.0,-0.28116258204303507,0.25398218204301576,0.010000000000019327,0.0171804
49885,2023-07-03 16:30:31.137188956,2,192.07,214.0,-0.28116258204303507,0.25398218204301576,0.010000000000019327,0.0171804
49888,2023-07-03 16:30:31.137188956,1,192.07,216.0,-0.28116258204303507,0.25398218204301576,0.010000000000019327,0.0171804
49889,2023-07-03 16:30:31.137188956,2,192.07,62.0,-0.28116258204303507,0.25398218204301576,0.010000000000019327,0.0171804
49890,2023-07-03 16:30:31.137642814,2,192.07,154.0,-0.1434754910215079,0.12699109102150788,0.0,0.0164844
49891,2023-07-03 16:30:31.147266442,1,192.07,137.0,-0.27042578204301576,0.25398218204301576,0.0,0.0164436
49892,2023-07-03 16:30:32.188153706,2,192.07,137.0,-0.3760504464463452,0.35918504644634525,0.0,0.0168654
49893,2023-07-03 16:30:32.188153706,1,192.07,205.0,-0.27084758204301573,0.25398218204301576,0.0,0.0168654
49895,2023-07-03 16:30:32.188153706,1,192.07,175.0,-0.3760504464463452,0.35918504644634525,0.0,0.0168654
49897,2023-07-03 16:30:32.188153706,2,192.07,201.0,-0.27084758204301573,0.25398218204301576,0.0,0.0168654
49898,2023-07-03 16:30:34.018399015,2,192.075,142.0,-0.27551538204303966,0.25398218204301576,0.005000000000023874,0.0165332
49900,2023-07-03 16:30:35.140711757,2,192.075,37.0,-0.11483276012726173,0.08423636012724241,0.010000000000019327,0.0205964
49902,2023-07-03 16:30:35.705959786,1,192.08,203.0,-0.06046240435157112,0.04399100435157111,0.0,0.0164714
49903,2023-07-03 16:30:36.633411292,2,192.08,203.0,-0.28111678204300666,0.25398218204301576,0.009999999999990905,0.0171346
49910,2023-07-03 16:30:40.217557973,1,192.09,100.0,-0.28111678204300666,0.25398218204301576,0.009999999999990905,0.0171346
49912,2023-07-03 16:30:40.217557973,2,192.09,100.0,-0.28111678204300666,0.25398218204301576,0.009999999999990905,0.0171346
49913,2023-07-03 16:30:40.217557973,1,192.09,148.0,-0.07793103640859406,0.05079643640860315,0.009999999999990905,0.0171346
49914,2023-07-03 16:30:40.217557973,1,192.09,122.0,-0.05253281820429248,0.025398218204301576,0.009999999999990905,0.0171346
49917,2023-07-03 16:30:40.219229734,2,192.08,119.0,-0.28076338204300666,0.25398218204301576,0.009999999999990905,0.0167812
49919,2023-07-03 16:30:40.219229734,2,192.08,91.0,-0.28076338204300666,0.25398218204301576,0.009999999999990905,0.0167812
49921,2023-07-03 16:30:41.002200457,2,192.07,60.0,-0.28143668204303507,0.25398218204301576,0.010000000000019327,0.0174545
49922,2023-07-03 16:30:41.136222476,1,192.07,255.0,-0.2804491820430351,0.25398218204301576,0.010000000000019327,0.016467
49923,2023-07-03 16:30:45.703199770,1,192.075,165.0,-0.10576416012726628,0.08423636012724241,0.005000000000023874,0.0165278
49924,2023-07-03 16:30:47.346378948,2,192.08,138.0,-0.14094314995281138,0.12442534995281139,0.0,0.0165178
49925,2023-07-03 16:30:50.918813777,2,192.08,116.0,-0.06045430435157111,0.04399100435157111,0.0,0.0164633
49926,2023-07-03 16:30:51.132840472,2,192.08,118.0,-0.09261555461290473,0.07619465461290473,0.0,0.0164209
49927,2023-07-03 16:30:51.132905050,2,192.08,48.0,-0.2711079820430158,0.25398218204301576,0.0,0.0171258
49930,2023-07-03 16:30:51.132905050,1,192.08,249.0,-0.20548402742166688,0.18835822742166689,0.0,0.0171258
49932,2023-07-03 16:30:51.132905050,2,192.08,139.0,-0.15663181023421216,0.12950601023422126,0.009999999999990905,0.0171258
49933,2023-07-03 16:30:51.133010876,1,192.08,124.0,-0.27041058204301577,0.25398218204301576,0.0,0.0164284
49934,2023-07-03 16:30:51.133070989,1,192.08,239.0,-0.27043448204301573,0.25398218204301576,0.0,0.0164523
49935,2023-07-03 16:30:51.133309335,2,192.08,240.0,-0.2705057820430158,0.25398218204301576,0.0,0.0165236
49937,2023-07-03 16:30:51.159118379,1,192.08,107.0,-0.09682781803554472,0.08031621803554471,0.0,0.0165116
49938,2023-07-03 16:30:51.159118379,2,192.08,177.0,-0.2574602541066342,0.24094865410663419,0.0,0.0165116
49939,2023-07-03 16:30:51.160501301,1,192.08,156.0,-0.09265535461290472,0.07619465461290473,0.0,0.0164607
49940,2023-07-03 16:30:51.168035647,2,192.075,96.0,-0.27592398204303964,0.25398218204301576,0.005000000000023874,0.0169418
49941,2023-07-03 16:30:51.168035647,1,192.07,68.0,-0.2809239820430351,0.25398218204301576,0.010000000000019327,0.0169418
49942,2023-07-03 16:30:51.168035647,2,192.07,246.0,-0.2809239820430351,0.25398218204301576,0.010000000000019327,0.0169418
49943,2023-07-03 16:30:51.168035647,1,192.07,142.0,-0.2809239820430351,0.25398218204301576,0.010000000000019327,0.0169418
49944,2023-07-03 16:30:51.168035647,2,192.07,92.0,-0.2809239820430351,0.25398218204301576,0.010000000000019327,0.0169418
49945,2023-07-03 16:30:51.168035647,1,192.07,112.0,-0.2809239820430351,0.25398218204301576,0.010000000000019327,0.0169418
49947,2023-07-03 16:30:51.168422191,1,192.07,63.0,-0.3023960692209527,0.2758952692209334,0.010000000000019327,0.0165008
49948,2023-07-03 16:30:52.281155231,2,192.06,254.0,-0.2809164820430067,0.25398218204301576,0.009999999999990905,0.0169343
49949,2023-07-03 16:30:52.281155231,1,192.06,227.0,-0.05233251820429248,0.025398218204301576,0.009999999999990905,0.0169343
49951,2023-07-03 16:30:52.281155231,2,192.06,73.0,-0.05233251820429248,0.025398218204301576,0.009999999999990905,0.0169343
49953,2023-07-03 16:30:52.281155231,2,192.06,170.0,-0.28112658204300667,0.25398218204301576,0.009999999999990905,0.0171444
49954,2023-07-03 16:30:52.281155231,1,192.06,201.0,-0.08393654241218187,0.056792142412190966,0.009999999999990905,0.0171444
49955,2023-07-03 16:30:52.281155231,1,192.06,240.0,-0.28112658204300667,0.25398218204301576,0.009999999999990905,0.0171444
49956,2023-07-03 16:30:53.021686735,2,192.06,108.0,-0.2706790820430158,0.25398218204301576,0.0,0.0166969
49957,2023-07-03 16:30:53.021686735,1,192.06,173.0,-0.2706790820430158,0.25398218204301576,0.0,0.0166969
49958,2023-07-03 16:30:53.021686735,1,192.06,60.0,-0.2706790820430158,0.25398218204301576,0.0,0.0166969
49959,2023-07-03 16:30:53.021686735,2,192.06,123.0,-0.2706790820430158,0.25398218204301576,0.0,0.0166969
49960,2023-07-03 16:30:53.021686735,2,192.06,188.0,-0.3761122464463452,0.35918504644634525,0.0,0.0169272
49961,2023-07-03 16:30:53.021686735,1,192.06,133.0,-0.27090938204301573,0.25398218204301576,0.0,0.0169272
49962,2023-07-03 16:30:53.021686735,2,192.06,143.0,-0.27090938204301573,0.25398218204301576,0.0,0.0169272
49963,2023-07-03 16:30:53.021686735,1,192.06,235.0,-0.3761122464463452,0.35918504644634525,0.0,0.0169272
49964,2023-07-03 16:30:53.022007278,2,192.06,239.0,-0.27052198204301575,0.25398218204301576,0.0,0.0165398
49965,2023-07-03 16:30:54.494650057,2,192.06,151.0,-0.09702591803554472,0.08031621803554471,0.0,0.0167097
49967,2023-07-03 16:30:54.494650057,2,192.06,90.0,-0.28081478204303506,0.25398218204301576,0.010000000000019327,0.0168326
49976,2023-07-03 16:30:56.700106383,1,192.07,160.0,-0.09402996911275478,0.06719736911273545,0.010000000000019327,0.0168326
49977,2023-07-03 16:30:56.700106383,2,192.07,128.0,-0.20642512322319195,0.17959252322317262,0.010000000000019327,0.0168326
49978,2023-07-03 16:30:56.700106383,2,192.07,32.0,-0.08532494241218187,0.056792142412190966,0.009999999999990905,0.0185328
49990,2023-07-03 16:31:07.969572643,1,192.1,251.0,-0.2806765820430351,0.25398218204301576,0.010000000000019327,0.0166944
49991,2023-07-03 16:31:07.969572643,2,192.1,222.0,-0.10701061803556404,0.08031621803554471,0.010000000000019327,0.0166944
49992,2023-07-03 16:31:07.969572643,2,192.1,29.0,-0.38587944644636457,0.35918504644634525,0.010000000000019327,0.0166944
49993,2023-07-03 16:31:13.308882848,1,192.095,244.0,-0.3806206464463407,0.35918504644634525,0.0049999999999954525,0.0164356
49994,2023-07-03 16:31:13.317009007,2,192.095,226.0,-0.2754683820430112,0.25398218204301576,0.0049999999999954525,0.0164862
49995,2023-07-03 16:31:20.886243651,2,192.1,18.0,-0.27053168204301575,0.25398218204301576,0.0,0.0165495
50001,2023-07-03 16:31:21.219437832,1,192.1,58.0,-0.27043858204301574,0.25398218204301576,0.0,0.0164564
50002,2023-07-03 16:31:23.436367288,2,192.1,58.0,-0.06381170464465385,0.03591850464463453,0.010000000000019327,0.0178932
50009,2023-07-03 16:31:34.705757482,1,192.1,209.0,-0.2818753820430351,0.25398218204301576,0.010000000000019327,0.0178932
50010,2023-07-03 16:31:34.705757482,2,192.1,137.0,-0.2818753820430351,0.25398218204301576,0.010000000000019327,0.0178932
50011,2023-07-03 16:31:34.705757482,1,192.1,201.0,-0.07868963640862248,0.05079643640860315,0.010000000000019327,0.0178932
50013,2023-07-03 16:31:34.705757482,2,192.1,151.0,-0.06381170464465385,0.03591850464463453,0.010000000000019327,0.0178932
50014,2023-07-03 16:31:34.705757482,2,192.1,122.0,-0.16930449419731036,0.14141129419729104,0.010000000000019327,0.0178932
50016,2023-07-03 16:31:34.706595816,1,192.1,145.0,-0.27164518204301574,0.25398218204301576,0.0,0.017663
50017,2023-07-03 16:31:34.706595816,2,192.1,145.0,-0.27164518204301574,0.25398218204301576,0.0,0.017663
50018,2023-07-03 16:31:34.706595816,1,192.1,179.0,-0.27164518204301574,0.25398218204301576,0.0,0.017663
50019,2023-07-03 16:31:34.706595816,2,192.1,63.0,-0.37684804644634523,0.35918504644634525,0.0,0.017663
50020,2023-07-03 16:31:34.706595816,2,192.1,116.0,-0.28083788204300664,0.25398218204301576,0.009999999999990905,0.0168557
50028,2023-07-03 16:31:40.000912119,1,192.09,72.0,-0.05270691820429248,0.025398218204301576,0.009999999999990905,0.0173087
50029,2023-07-03 16:31:40.000912119,1,192.09,88.0,-0.14089298482437285,0.11358428482438193,0.009999999999990905,0.0173087
50031,2023-07-03 16:31:40.000912119,2,192.09,160.0,-0.20739432322316353,0.17959252322317262,0.009999999999990905,0.0178018
50034,2023-07-03 16:31:40.000912119,1,192.09,236.0,-0.38698684644633613,0.35918504644634525,0.009999999999990905,0.0178018
50035,2023-07-03 16:31:40.000912119,1,192.09,102.0,-0.08459394241218188,0.056792142412190966,0.009999999999990905,0.0178018
50037,2023-07-03 16:31:40.000912119,2,192.09,212.0,-0.28178398204300664,0.25398218204301576,0.009999999999990905,0.0178018
50038,2023-07-03 16:31:40.000912119,2,192.09,126.0,-0.05320001820429248,0.025398218204301576,0.009999999999990905,0.0178018
50041,2023-07-03 16:31:41.709973995,1,192.085,136.0,-0.2755879820430112,0.25398218204301576,0.0049999999999954525,0.0166058
50042,2023-07-03 16:31:41.709973995,2,192.085,129.0,-0.25438431487643015,0.2327785148764347,0.0049999999999954525,0.0166058
50043,2023-07-03 16:31:44.331672672,2,192.09,7.0,-0.05263380464463453,0.03591850464463453,0.0,0.0167153
50045,2023-07-03 16:31:44.331672672,1,192.09,92.0,-0.26814483251244164,0.25142953251244166,0.0,0.0167153
50047,2023-07-03 16:31:44.903110644,2,192.09,92.0,-0.10179131803554017,0.08031621803554471,0.0049999999999954525,0.0164751
50049,2023-07-03 16:31:45.317410580,1,192.085,118.0,-0.12939801393389902,0.10775551393390358,0.0049999999999954525,0.0166425
50050,2023-07-03 16:31:45.317410580,2,192.085,83.0,-0.25163314766239914,0.22999064766240368,0.0049999999999954525,0.0166425
50054,2023-07-03 16:31:46.395682099,2,192.08,35.0,-0.28092788204300667,0.25398218204301576,0.009999999999990905,0.0169457
50055,2023-07-03 16:31:46.395682099,1,192.08,201.0,-0.20682092322316353,0.17959252322317262,0.009999999999990905,0.0172284
50056,2023-07-03 16:31:46.395682099,2,192.08,55.0,-0.28121058204300664,0.25398218204301576,0.009999999999990905,0.0172284
50058,2023-07-03 16:31:46.395682099,1,192.08,60.0,-0.28121058204300664,0.25398218204301576,0.009999999999990905,0.0172284
50060,2023-07-03 16:31:46.395682099,2,192.08,166.0,-0.46713844351570194,0.43991004351571106,0.009999999999990905,0.0172284
50061,2023-07-03 16:31:46.396524759,1,192.075,188.0,-0.07849004241221484,0.056792142412190966,0.005000000000023874,0.0166979
50062,2023-07-03 16:31:47.543659340,1,192.07,236.0,-0.0539931182043209,0.025398218204301576,0.010000000000019327,0.0185949
50063,2023-07-03 16:31:47.543659340,1,192.07,121.0,-0.2825770820430351,0.25398218204301576,0.010000000000019327,0.0185949
50064,2023-07-03 16:31:47.543659340,1,192.07,158.0,-0.2825770820430351,0.25398218204301576,0.010000000000019327,0.0185949
50066,2023-07-03 16:31:47.545127003,1,192.07,241.0,-0.27319498204301573,0.25398218204301576,0.0,0.0192128
50069,2023-07-03 16:31:47.547271448,2,192.07,171.0,-0.27061338204301577,0.25398218204301576,0.0,0.0166312
50070,2023-07-03 16:31:47.551050418,2,192.07,91.0,-0.10677931803556404,0.08031621803554471,0.010000000000019327,0.0164631
50072,2023-07-03 16:31:52.683007109,2,192.075,112.0,-0.057418504644658405,0.03591850464463453,0.005000000000023874,0.0165
50073,2023-07-03 16:31:53.494908536,1,192.07,84.0,-0.10680451803556404,0.08031621803554471,0.010000000000019327,0.0164883
50074,2023-07-03 16:31:55.745586331,2,192.075,214.0,-0.27552708204303966,0.25398218204301576,0.005000000000023874,0.0165449
50075,2023-07-03 16:31:55.745586331,1,192.075,126.0,-0.27552708204303966,0.25398218204301576,0.005000000000023874,0.0165449
50076,2023-07-03 16:31:59.846102995,2,192.07,130.0,-0.2917205828331195,0.2651651828331002,0.010000000000019327,0.0165554
50077,2023-07-03 16:31:59.846102995,2,192.07,252.0,-0.2688389599122671,0.24228355991224776,0.010000000000019327,0.0165554
50078,2023-07-03 16:32:02.104884609,2,192.08,224.0,-0.27053108204301574,0.25398218204301576,0.0,0.0165489
50080,2023-07-03 16:32:02.105531744,1,192.08,81.0,-0.37574044644634524,0.35918504644634525,0.0,0.0165554
50081,2023-07-03 16:32:02.105531744,1,192.08,217.0,-0.07334754241219096,0.056792142412190966,0.0,0.0165554
50084,2023-07-03 16:32:02.107037192,2,192.08,95.0,-0.08327654241218187,0.056792142412190966,0.009999999999990905,0.0164844
50085,2023-07-03 16:32:02.865068779,2,192.085,83.0,-0.1860873663836561,0.16459926638366065,0.0049999999999954525,0.0164881
50086,2023-07-03 16:32:07.806978701,2,192.09,120.0,-0.1351758848243774,0.11358428482438193,0.0049999999999954525,0.0165916
50090,2023-07-03 16:32:20.650077356,1,192.1,174.0,-0.27090038204301575,0.25398218204301576,0.0,0.0169182
50091,2023-07-03 16:32:20.650077356,1,192.1,178.0,-0.27090038204301575,0.25398218204301576,0.0,0.0169182
50092,2023-07-03 16:32:20.650077356,2,192.1,255.0,-0.48178192031420225,0.46486372031420226,0.0,0.0169182
50093,2023-07-03 16:32:20.650108864,2,192.1,97.0,-0.22148398151060766,0.20476698151060765,0.0,0.016717
50094,2023-07-03 16:32:20.650108864,1,192.1,99.0,-0.5246813640860315,0.5079643640860315,0.0,0.016717
50095,2023-07-03 16:32:20.650108864,1,192.1,177.0,-0.10469900870314222,0.08798200870314223,0.0,0.016717
50096,2023-07-03 16:32:20.651100364,2,192.1,243.0,-0.28046348204303506,0.25398218204301576,0.010000000000019327,0.0164813
50097,2023-07-03 16:32:21.746410216,2,192.11,33.0,-0.22247648151060764,0.20476698151060765,0.0,0.0177095
50100,2023-07-03 16:32:21.746411194,1,192.11,135.0,-0.2531450860920468,0.23553338609204677,0.0,0.0176117
50101,2023-07-03 16:32:21.746527442,2,192.105,116.0,-0.2768575820430396,0.25398218204301576,0.005000000000023874,0.0178754
50102,2023-07-03 16:32:21.746527442,1,192.1,199.0,-0.38706044644636456,0.35918504644634525,0.010000000000019327,0.0178754
50105,2023-07-03 16:32:21.746527442,1,192.1,195.0,-0.28185758204303507,0.25398218204301576,0.010000000000019327,0.0178754
50106,2023-07-03 16:32:21.746527442,2,192.1,79.0,-0.28185758204303507,0.25398218204301576,0.010000000000019327,0.0178754
50107,2023-07-03 16:32:21.746527442,2,192.1,91.0,-0.38706044644636456,0.35918504644634525,0.010000000000019327,0.0178754
50110,2023-07-03 16:32:21.746530636,2,192.11,73.0,-0.04295421820430158,0.025398218204301576,0.0,0.017556
50112,2023-07-03 16:32:21.787640919,1,192.1,115.0,-0.0522937182043209,0.025398218204301576,0.010000000000019327,0.0168955
50113,2023-07-03 16:32:21.787640919,2,192.1,157.0,-0.06281400464465386,0.03591850464463453,0.010000000000019327,0.0168955
50114,2023-07-03 16:32:21.787640919,1,192.1,59.0,-0.11487750870316155,0.08798200870314223,0.010000000000019327,0.0168955
50115,2023-07-03 16:32:25.012608450,2,192.095,110.0,-0.2755426820430112,0.25398218204301576,0.0049999999999954525,0.0165605
50116,2023-07-03 16:32:25.012608450,1,192.09,82.0,-0.13431601393389447,0.10775551393390358,0.009999999999990905,0.0165605
50119,2023-07-03 16:32:25.012835469,1,192.09,136.0,-0.11471610870313313,0.08798200870314223,0.009999999999990905,0.0167341
50120,2023-07-03 16:32:26.024636513,1,192.095,56.0,-0.2754326820430112,0.25398218204301576,0.0049999999999954525,0.0164505
50121,2023-07-03 16:32:27.936768987,1,192.1,139.0,-0.14350389102150787,0.12699109102150788,0.0,0.0165128
50122,2023-07-03 16:32:27.936768987,2,192.1,189.0,-0.23646782175785552,0.21995502175785553,0.0,0.0165128
50125,2023-07-03 16:32:30.953006935,1,192.095,185.0,-0.27542248204301123,0.25398218204301576,0.0049999999999954525,0.0164403
50126,2023-07-03 16:32:33.705123811,2,192.09,99.0,-0.2817429820430067,0.25398218204301576,0.009999999999990905,0.0177608
50127,2023-07-03 16:32:33.705123811,2,192.09,68.0,-0.05315901820429248,0.025398218204301576,0.009999999999990905,0.0177608
50128,2023-07-03 16:32:33.705123811,2,192.09,148.0,-0.0899734749763966,0.062212674976405695,0.009999999999990905,0.0177608
50129,2023-07-03 16:32:33.705161315,2,192.09,118.0,-0.12286053075501228,0.09503143075502138,0.009999999999990905,0.0178291
50131,2023-07-03 16:32:33.705161315,2,192.09,53.0,-0.28181128204300665,0.25398218204301576,0.009999999999990905,0.0178291
50133,2023-07-03 16:32:33.705161315,1,192.09,110.0,-0.06374760464462544,0.03591850464463453,0.009999999999990905,0.0178291
50134,2023-07-03 16:32:33.705161315,2,192.09,99.0,-0.28181128204300665,0.25398218204301576,0.009999999999990905,0.0178291
50135,2023-07-03 16:32:33.705161315,2,192.09,11.0,-0.3861332464463362,0.35918504644634525,0.009999999999990905,0.0169482
50141,2023-07-03 16:32:33.713736862,1,192.08,226.0,-0.2809303820430067,0.25398218204301576,0.009999999999990905,0.0169482
50142,2023-07-03 16:32:33.713736862,1,192.08,169.0,-0.12531507612859297,0.09836687612860205,0.009999999999990905,0.0169482
50143,2023-07-03 16:32:33.757361813,2,192.075,103.0,-0.17597373002948766,0.15449133002946377,0.005000000000023874,0.0164824
50145,2023-07-03 16:32:34.094167019,1,192.08,238.0,-0.3720262156888894,0.35466681568888936,0.0,0.0173594
50147,2023-07-03 16:32:34.094167019,1,192.08,217.0,-0.2713415820430158,0.25398218204301576,0.0,0.0173594
50148,2023-07-03 16:32:34.094167019,1,192.08,238.0,-0.05327790464463453,0.03591850464463453,0.0,0.0173594
50149,2023-07-03 16:32:34.094167019,2,192.08,154.0,-0.2713415820430158,0.25398218204301576,0.0,0.0173594
50150,2023-07-03 16:32:34.094167019,2,192.08,67.0,-0.29130542610941756,0.26394602610942663,0.009999999999990905,0.0173594
50152,2023-07-03 16:32:34.751087724,1,192.08,255.0,-0.04189661820430157,0.025398218204301576,0.0,0.0164984
